id,name,adm1,adm2,lat,lon
101010100,北京,北京市,北京市,39.9050,116.4053
101010200,海淀,北京市,北京市,39.9561,116.3103
101010300,朝阳,北京市,北京市,39.9215,116.4864
101010400,顺义,北京市,北京市,40.1289,116.6535
101010500,怀柔,北京市,北京市,40.3243,116.6371
101010600,通州,北京市,北京市,39.9025,116.6586
101010700,昌平,北京市,北京市,40.2181,116.2359
101010800,延庆,北京市,北京市,40.4653,115.9850
101010900,丰台,北京市,北京市,39.8636,116.2870
101011000,石景山,北京市,北京市,39.9146,116.1954
101011100,大兴,北京市,北京市,39.7289,116.3380
101011200,房山,北京市,北京市,39.7355,116.1392
101011300,密云,北京市,北京市,40.3774,116.8434
101011400,门头沟,北京市,北京市,39.9372,116.1054
101011500,平谷,北京市,北京市,40.1448,117.1123
101011600,东城,北京市,北京市,39.9175,116.4188
101011700,西城,北京市,北京市,39.9153,116.3668
101020100,上海,上海市,上海市,31.2317,121.4726
101020200,闵行,上海市,上海市,31.1117,121.3760
101020300,宝山,上海市,上海市,31.3989,121.4899
101020400,黄浦,上海市,上海市,31.2228,121.4903
101020500,嘉定,上海市,上海市,31.3835,121.2503
101020600,浦东新区,上海市,上海市,31.2459,121.5677
101020700,金山,上海市,上海市,30.7247,121.3307
101020800,青浦,上海市,上海市,31.1512,121.1130
101020900,松江,上海市,上海市,31.0305,121.2235
101021000,奉贤,上海市,上海市,30.9123,121.4585
101021100,崇明,上海市,上海市,31.6269,121.3975
101021200,徐汇,上海市,上海市,31.1800,121.4375
101021300,长宁,上海市,上海市,31.2181,121.4222
101021400,静安,上海市,上海市,31.2290,121.4482
101021500,普陀,上海市,上海市,31.2417,121.3925
101021600,虹口,上海市,上海市,31.2610,121.4918
101021700,杨浦,上海市,上海市,31.2708,121.5228
101030100,天津,天津市,天津市,39.1256,117.1902
101030200,武清,天津市,天津市,39.3769,117.0580
101030300,宝坻,天津市,天津市,39.7170,117.3081
101030400,东丽,天津市,天津市,39.0878,117.3140
101030500,西青,天津市,天津市,39.1394,117.0122
101030600,北辰,天津市,天津市,39.2256,117.1348
101030700,宁河,天津市,天津市,39.3289,117.8283
101030800,和平,天津市,天津市,39.1183,117.1959
101030900,静海,天津市,天津市,38.9357,116.9253
101031000,津南,天津市,天津市,38.9370,117.3567
101031100,滨海新区,天津市,天津市,39.0328,117.6542
101031200,河东,天津市,天津市,39.1221,117.2266
101031300,河西,天津市,天津市,39.1019,117.2175
101031400,蓟州,天津市,天津市,40.0453,117.4074
101031500,南开,天津市,天津市,39.1205,117.1641
101031600,河北,天津市,天津市,39.1566,117.2016
101031700,红桥,天津市,天津市,39.1751,117.1633
101040100,重庆,重庆市,重庆市,29.5638,106.5505
101040200,永川,重庆市,重庆市,29.3487,105.8947
101040300,合川,重庆市,重庆市,29.9910,106.2656
101040400,南川,重庆市,重庆市,29.1566,107.0982
101040500,江津,重庆市,重庆市,29.2834,106.2532
101040800,北碚,重庆市,重庆市,29.8254,106.4379
101040900,巴南,重庆市,重庆市,29.3819,106.5194
101041000,长寿,重庆市,重庆市,29.8337,107.0749
101041100,黔江,重庆市,重庆市,29.5275,108.7826
101041200,渝中,重庆市,重庆市,29.5567,106.5629
101041300,万州,重庆市,重庆市,30.8078,108.3802
101041400,涪陵,重庆市,重庆市,29.7525,107.2465
101041600,城口,重庆市,重庆市,31.9463,108.6649
101041700,云阳,重庆市,重庆市,30.9305,108.6977
101041800,巫溪,重庆市,重庆市,31.3986,109.5700
101041900,奉节,重庆市,重庆市,31.0185,109.4011
101042000,巫山,重庆市,重庆市,31.0748,109.8789
101042100,潼南,重庆市,重庆市,30.1896,105.8418
101042200,垫江,重庆市,重庆市,30.3300,107.3487
101042300,梁平,重庆市,重庆市,30.6722,107.8000
101042400,忠县,重庆市,重庆市,30.2915,108.0375
101042500,石柱,重庆市,重庆市,29.9993,108.1141
101042600,大足,重庆市,重庆市,29.7005,105.7153
101042700,荣昌,重庆市,重庆市,29.4036,105.5941
101042800,铜梁,重庆市,重庆市,29.8399,106.0549
101042900,璧山,重庆市,重庆市,29.5936,106.2311
101043000,丰都,重庆市,重庆市,29.8664,107.7325
101043100,武隆,重庆市,重庆市,29.3238,107.7566
101043200,彭水,重庆市,重庆市,29.2939,108.1666
101043300,綦江,重庆市,重庆市,29.0281,106.6514
101043400,酉阳,重庆市,重庆市,28.8398,108.7672
101043500,大渡口,重庆市,重庆市,29.4810,106.4861
101043600,秀山,重庆市,重庆市,28.4448,108.9960
101043800,沙坪坝,重庆市,重庆市,29.5412,106.4542
101043900,九龙坡,重庆市,重庆市,29.5235,106.4810
101044000,南岸,重庆市,重庆市,29.5011,106.6443
101044100,开州,重庆市,重庆市,31.1677,108.4133
101044200,两江新区,重庆市,重庆市,29.642730,106.566020
101050101,哈尔滨,黑龙江省,哈尔滨市,45.8030,126.5351
101050102,双城,黑龙江省,哈尔滨市,45.3779,126.3088
101050103,呼兰,黑龙江省,哈尔滨市,45.8896,126.5877
101050104,阿城,黑龙江省,哈尔滨市,45.5384,126.9727
101050105,宾县,黑龙江省,哈尔滨市,45.7594,127.4859
101050106,依兰,黑龙江省,哈尔滨市,46.3151,129.5656
101050107,巴彦,黑龙江省,哈尔滨市,46.0819,127.4036
101050108,通河,黑龙江省,哈尔滨市,45.9776,128.7478
101050109,方正,黑龙江省,哈尔滨市,45.8395,128.8361
101050110,延寿,黑龙江省,哈尔滨市,45.4556,128.3319
101050111,尚志,黑龙江省,哈尔滨市,45.2150,127.9685
101050112,五常,黑龙江省,哈尔滨市,44.9194,127.1576
101050113,木兰,黑龙江省,哈尔滨市,45.9498,128.0427
101050114,道里,黑龙江省,哈尔滨市,45.7620,126.6125
101050115,南岗,黑龙江省,哈尔滨市,45.7560,126.6521
101050116,道外,黑龙江省,哈尔滨市,45.7845,126.6488
101050117,平房,黑龙江省,哈尔滨市,45.6056,126.6293
101050118,松北,黑龙江省,哈尔滨市,45.8147,126.5631
101050119,香坊,黑龙江省,哈尔滨市,45.7131,126.6670
101050201,齐齐哈尔,黑龙江省,齐齐哈尔市,47.3421,123.9579
101050202,讷河,黑龙江省,齐齐哈尔市,48.4811,124.8822
101050203,龙江,黑龙江省,齐齐哈尔市,47.3364,123.1872
101050204,甘南,黑龙江省,齐齐哈尔市,47.9178,123.5060
101050205,富裕,黑龙江省,齐齐哈尔市,47.7972,124.4691
101050206,依安,黑龙江省,齐齐哈尔市,47.8901,125.3076
101050207,拜泉,黑龙江省,齐齐哈尔市,47.6074,126.0919
101050208,克山,黑龙江省,齐齐哈尔市,48.0343,125.8744
101050209,克东,黑龙江省,齐齐哈尔市,48.0373,126.2491
101050210,泰来,黑龙江省,齐齐哈尔市,46.3923,123.4195
101050211,龙沙,黑龙江省,齐齐哈尔市,47.3417,123.9573
101050212,建华,黑龙江省,齐齐哈尔市,47.3545,123.9559
101050213,铁锋,黑龙江省,齐齐哈尔市,47.3395,123.9736
101050214,昂昂溪,黑龙江省,齐齐哈尔市,47.1569,123.8132
101050215,富拉尔基,黑龙江省,齐齐哈尔市,47.2070,123.6389
101050216,碾子山,黑龙江省,齐齐哈尔市,47.5140,122.8880
101050217,梅里斯,黑龙江省,齐齐哈尔市,47.3111,123.7546
101050301,牡丹江,黑龙江省,牡丹江市,44.5830,129.6186
101050302,海林,黑龙江省,牡丹江市,44.5742,129.3879
101050303,穆棱,黑龙江省,牡丹江市,44.9197,130.5271
101050304,林口,黑龙江省,牡丹江市,45.2866,130.2684
101050305,绥芬河,黑龙江省,牡丹江市,44.3969,131.1649
101050306,宁安,黑龙江省,牡丹江市,44.3468,129.4700
101050307,东宁,黑龙江省,牡丹江市,44.0636,131.1253
101050308,东安,黑龙江省,牡丹江市,44.5813,129.6267
101050309,阳明,黑龙江省,牡丹江市,44.5963,129.6346
101050310,爱民,黑龙江省,牡丹江市,44.5954,129.6012
101050311,西安,黑龙江省,牡丹江市,44.5810,129.6131
101050401,佳木斯,黑龙江省,佳木斯市,46.8096,130.3616
101050402,汤原,黑龙江省,佳木斯市,46.7300,129.9045
101050403,抚远,黑龙江省,佳木斯市,48.3647,134.2945
101050404,桦川,黑龙江省,佳木斯市,47.0230,130.7237
101050405,桦南,黑龙江省,佳木斯市,46.2401,130.5701
101050406,同江,黑龙江省,佳木斯市,47.6511,132.5101
101050407,富锦,黑龙江省,佳木斯市,47.2507,132.0379
101050408,向阳,黑龙江省,佳木斯市,46.8096,130.3618
101050409,前进,黑龙江省,佳木斯市,46.8123,130.3777
101050410,东风,黑龙江省,佳木斯市,46.8225,130.4033
101050411,郊区,黑龙江省,佳木斯市,46.8071,130.3516
101050501,绥化,黑龙江省,绥化市,46.6374,126.9929
101050502,肇东,黑龙江省,绥化市,46.0695,125.9914
101050503,安达,黑龙江省,绥化市,46.4106,125.3299
101050504,海伦,黑龙江省,绥化市,47.4604,126.9694
101050505,明水,黑龙江省,绥化市,47.1835,125.9075
101050506,望奎,黑龙江省,绥化市,46.8335,126.4842
101050507,兰西,黑龙江省,绥化市,46.2590,126.2893
101050508,青冈,黑龙江省,绥化市,46.6866,126.1123
101050509,庆安,黑龙江省,绥化市,46.8792,127.5100
101050510,绥棱,黑龙江省,绥化市,47.2472,127.1111
101050511,北林,黑龙江省,绥化市,46.6349,126.9907
101050601,黑河,黑龙江省,黑河市,50.2496,127.4990
101050602,嫩江,黑龙江省,黑河市,49.1775,125.2299
101050603,孙吴,黑龙江省,黑河市,49.4239,127.3273
101050604,逊克,黑龙江省,黑河市,49.5830,128.4762
101050605,五大连池,黑龙江省,黑河市,48.5127,126.1977
101050606,北安,黑龙江省,黑河市,48.2454,126.5087
101050607,爱辉,黑龙江省,黑河市,50.2490,127.4976
101050701,大兴安岭,黑龙江省,大兴安岭地区,50.4113,124.1179
101050702,塔河,黑龙江省,大兴安岭地区,52.3352,124.7105
101050703,漠河,黑龙江省,大兴安岭地区,52.9721,122.5363
101050704,呼玛,黑龙江省,大兴安岭地区,51.7270,126.6621
101050708,加格达奇区,黑龙江省,大兴安岭地区,50.4088,124.1397
101050801,伊春,黑龙江省,伊春市,47.7269,128.8993
101050804,铁力,黑龙江省,伊春市,46.9858,128.0306
101050805,嘉荫,黑龙江省,伊春市,48.8914,130.3977
101050806,南岔,黑龙江省,伊春市,47.1390,129.2836
101050807,友好,黑龙江省,伊春市,47.8543,128.8390
101050808,金林,黑龙江省,伊春市,47.4130,129.4288
101050811,伊美,黑龙江省,伊春市,47.7283,128.9072
101050813,乌翠,黑龙江省,伊春市,47.7265,128.6695
101050814,汤旺县,黑龙江省,伊春市,48.4537,129.5722
101050815,大箐山县,黑龙江省,伊春市,47.0275,129.0211
101050816,丰林,黑龙江省,伊春市,48.2906,129.5337
101050901,大庆,黑龙江省,大庆市,46.5907,125.1127
101050902,林甸,黑龙江省,大庆市,47.1864,124.8777
101050903,肇州,黑龙江省,大庆市,45.7087,125.2733
101050904,肇源,黑龙江省,大庆市,45.5188,125.0820
101050905,杜尔伯特,黑龙江省,大庆市,46.8660,124.4463
101050906,萨尔图,黑龙江省,大庆市,46.5964,125.1146
101050907,龙凤,黑龙江省,大庆市,46.5739,125.1458
101050908,让胡路,黑龙江省,大庆市,46.6533,124.8683
101050909,红岗,黑龙江省,大庆市,46.4030,124.8895
101050910,大同,黑龙江省,大庆市,46.0343,124.8185
101051001,新兴,黑龙江省,七台河市,45.7943,130.8895
101051002,七台河,黑龙江省,七台河市,45.7713,131.0156
101051003,勃利,黑龙江省,七台河市,45.7516,130.5750
101051004,桃山,黑龙江省,七台河市,45.7712,131.0159
101051005,茄子河,黑龙江省,七台河市,45.7766,131.0716
101051101,鸡西,黑龙江省,鸡西市,45.3000,130.9760
101051102,虎林,黑龙江省,鸡西市,45.7680,132.9739
101051103,密山,黑龙江省,鸡西市,45.5472,131.8741
101051104,鸡东,黑龙江省,鸡西市,45.2509,131.1489
101051105,鸡冠,黑龙江省,鸡西市,45.3003,130.9744
101051106,恒山,黑龙江省,鸡西市,45.2132,130.9106
101051107,滴道,黑龙江省,鸡西市,45.3488,130.8468
101051108,梨树,黑龙江省,鸡西市,45.0922,130.6978
101051109,城子河,黑龙江省,鸡西市,45.3382,131.0105
101051110,麻山,黑龙江省,鸡西市,45.2096,130.4811
101051201,鹤岗,黑龙江省,鹤岗市,47.3321,130.2775
101051202,绥滨,黑龙江省,鹤岗市,47.2899,131.8605
101051203,萝北,黑龙江省,鹤岗市,47.5776,130.8291
101051204,向阳,黑龙江省,鹤岗市,47.3454,130.2925
101051205,工农,黑龙江省,鹤岗市,47.3317,130.2767
101051206,南山,黑龙江省,鹤岗市,47.3132,130.2755
101051207,兴安,黑龙江省,鹤岗市,47.2529,130.2362
101051208,东山,黑龙江省,鹤岗市,47.3374,130.3171
101051209,兴山,黑龙江省,鹤岗市,47.3600,130.3053
101051301,双鸭山,黑龙江省,双鸭山市,46.6434,131.1573
101051302,集贤,黑龙江省,双鸭山市,46.7290,131.1393
101051303,宝清,黑龙江省,双鸭山市,46.3288,132.2064
101051304,饶河,黑龙江省,双鸭山市,46.8013,134.0212
101051305,友谊,黑龙江省,双鸭山市,46.7752,131.8106
101051306,尖山,黑龙江省,双鸭山市,46.6430,131.1590
101051307,岭东,黑龙江省,双鸭山市,46.5911,131.1637
101051308,四方台,黑龙江省,双鸭山市,46.5943,131.3332
101051309,宝山,黑龙江省,双鸭山市,46.5734,131.4043
101060101,长春,吉林省,长春市,43.8170,125.3236
101060102,农安,吉林省,长春市,44.4313,125.1753
101060103,德惠,吉林省,长春市,44.5339,125.7033
101060104,九台,吉林省,长春市,44.1572,125.8447
101060105,榆树,吉林省,长春市,44.8276,126.5501
101060106,双阳,吉林省,长春市,43.5252,125.6590
101060107,二道,吉林省,长春市,43.8708,125.3847
101060108,南关,吉林省,长春市,43.8902,125.3372
101060109,宽城,吉林省,长春市,43.9038,125.3428
101060110,朝阳,吉林省,长春市,43.8649,125.3180
101060111,绿园,吉林省,长春市,43.8922,125.2725
101060201,吉林,吉林省,吉林市,43.8436,126.5530
101060202,舒兰,吉林省,吉林市,44.4109,126.9478
101060203,永吉,吉林省,吉林市,43.6674,126.5016
101060204,蛟河,吉林省,吉林市,43.7206,127.3427
101060205,磐石,吉林省,吉林市,42.9425,126.0599
101060206,桦甸,吉林省,吉林市,42.9721,126.7454
101060207,昌邑,吉林省,吉林市,43.8511,126.5708
101060208,龙潭,吉林省,吉林市,43.9098,126.5614
101060209,船营,吉林省,吉林市,43.8438,126.5524
101060210,丰满,吉林省,吉林市,43.8166,126.5608
101060301,延吉,吉林省,延边朝鲜族自治州,42.9070,129.5158
101060302,敦化,吉林省,延边朝鲜族自治州,43.3669,128.2299
101060303,安图,吉林省,延边朝鲜族自治州,43.1110,128.9019
101060304,汪清,吉林省,延边朝鲜族自治州,43.3154,129.7662
101060305,和龙,吉林省,延边朝鲜族自治州,42.5470,129.0087
101060306,延边,吉林省,延边朝鲜族自治州,42.9048,129.5132
101060307,龙井,吉林省,延边朝鲜族自治州,42.7710,129.4258
101060308,珲春,吉林省,延边朝鲜族自治州,42.8711,130.3658
101060309,图们,吉林省,延边朝鲜族自治州,42.9666,129.8467
101060401,四平,吉林省,四平市,43.1703,124.3708
101060402,双辽,吉林省,四平市,43.5183,123.5053
101060403,梨树,吉林省,四平市,43.3083,124.3358
101060404,公主岭,吉林省,长春市,43.5095,124.8176
101060405,伊通,吉林省,四平市,43.3455,125.3031
101060406,铁西,吉林省,四平市,43.1763,124.3609
101060407,铁东,吉林省,四平市,43.1673,124.3885
101060501,通化,吉林省,通化市,41.7212,125.9365
101060502,梅河口,吉林省,通化市,42.5300,125.6873
101060503,柳河,吉林省,通化市,42.2815,125.7405
101060504,辉南,吉林省,通化市,42.6835,126.0428
101060505,集安,吉林省,通化市,41.1263,126.1862
101060506,通化县,吉林省,通化市,41.6779,125.7531
101060507,东昌,吉林省,通化市,41.7212,125.9367
101060508,二道江,吉林省,通化市,41.7776,126.0460
101060601,白城,吉林省,白城市,45.6190,122.8411
101060602,洮南,吉林省,白城市,45.3391,122.7838
101060603,大安,吉林省,白城市,45.5076,124.2915
101060604,镇赉,吉林省,白城市,45.8461,123.2022
101060605,通榆,吉林省,白城市,44.8092,123.0885
101060606,洮北,吉林省,白城市,45.6193,122.8425
101060701,辽源,吉林省,辽源市,42.9027,125.1453
101060702,东丰,吉林省,辽源市,42.6752,125.5296
101060703,东辽,吉林省,辽源市,42.9277,124.9920
101060704,龙山,吉林省,辽源市,42.9027,125.1452
101060705,西安,吉林省,辽源市,42.9204,125.1514
101060801,松原,吉林省,松原市,45.1182,124.8236
101060802,乾安,吉林省,松原市,45.0068,124.0244
101060803,前郭,吉林省,松原市,45.1163,124.8268
101060804,长岭,吉林省,松原市,44.2766,123.9852
101060805,扶余,吉林省,松原市,44.9862,126.0428
101060806,宁江,吉林省,松原市,45.1765,124.8279
101060901,白山,吉林省,白山市,41.9425,126.4278
101060902,靖宇,吉林省,白山市,42.3897,126.8084
101060903,临江,吉林省,白山市,41.8107,126.9193
101060905,长白,吉林省,白山市,41.4194,128.2034
101060906,抚松,吉林省,白山市,42.2210,127.4494
101060907,江源,吉林省,白山市,42.0481,126.5842
101060908,浑江,吉林省,白山市,41.9431,126.4280
101070101,沈阳,辽宁省,沈阳市,41.6776,123.4647
101070102,浑南,辽宁省,沈阳市,41.7419,123.4590
101070103,辽中,辽宁省,沈阳市,41.5127,122.7313
101070104,康平,辽宁省,沈阳市,42.7415,123.3527
101070105,法库,辽宁省,沈阳市,42.5070,123.4167
101070106,新民,辽宁省,沈阳市,41.9965,122.8289
101070107,和平,辽宁省,沈阳市,41.7881,123.4067
101070108,沈河,辽宁省,沈阳市,41.7956,123.4457
101070109,大东,辽宁省,沈阳市,41.8085,123.4700
101070110,皇姑,辽宁省,沈阳市,41.8223,123.4057
101070111,铁西,辽宁省,沈阳市,41.7878,123.3507
101070112,苏家屯,辽宁省,沈阳市,41.6659,123.3416
101070113,沈北新区,辽宁省,沈阳市,41.9131,123.5842
101070114,于洪,辽宁省,沈阳市,41.7958,123.3108
101070201,大连,辽宁省,大连市,38.9146,121.6186
101070202,瓦房店,辽宁省,大连市,39.6307,122.0027
101070203,金州,辽宁省,大连市,39.0527,121.7894
101070204,普兰店,辽宁省,大连市,39.4016,121.9705
101070205,旅顺,辽宁省,大连市,38.8120,121.2671
101070206,长海,辽宁省,大连市,39.2724,122.5878
101070207,庄河,辽宁省,大连市,39.6983,122.9706
101070208,中山,辽宁省,大连市,38.9216,121.6438
101070209,西岗,辽宁省,大连市,38.9143,121.6161
101070210,沙河口,辽宁省,大连市,38.9129,121.5937
101070211,甘井子,辽宁省,大连市,38.9530,121.5255
101070301,鞍山,辽宁省,鞍山市,41.1106,122.9956
101070302,台安,辽宁省,鞍山市,41.3869,122.4297
101070303,岫岩,辽宁省,鞍山市,40.2815,123.2883
101070304,海城,辽宁省,鞍山市,40.8826,122.6852
101070305,铁东,辽宁省,鞍山市,41.1103,122.9945
101070306,铁西,辽宁省,鞍山市,41.1107,122.9718
101070307,立山,辽宁省,鞍山市,41.1506,123.0248
101070308,千山,辽宁省,鞍山市,41.0689,122.9493
101070401,抚顺,辽宁省,抚顺市,41.8813,123.9571
101070402,新宾,辽宁省,抚顺市,41.7325,125.0375
101070403,清原,辽宁省,抚顺市,42.1013,124.9272
101070405,新抚,辽宁省,抚顺市,41.8608,123.9029
101070406,东洲,辽宁省,抚顺市,41.8668,124.0472
101070407,望花,辽宁省,抚顺市,41.8518,123.8015
101070408,顺城,辽宁省,抚顺市,41.8811,123.9172
101070409,抚顺县,辽宁省,抚顺市,41.7301,123.8999
101070501,本溪,辽宁省,本溪市,41.4868,123.6850
101070502,本溪县,辽宁省,本溪市,41.3016,124.1196
101070503,平山,辽宁省,本溪市,41.2916,123.7612
101070504,桓仁,辽宁省,本溪市,41.2690,125.3592
101070505,溪湖,辽宁省,本溪市,41.3301,123.7652
101070506,明山,辽宁省,本溪市,41.3436,123.8618
101070507,南芬,辽宁省,本溪市,41.1041,123.7484
101070601,丹东,辽宁省,丹东市,40.0007,124.3544
101070602,凤城,辽宁省,丹东市,40.4576,124.0711
101070603,宽甸,辽宁省,丹东市,40.7304,124.7849
101070604,东港,辽宁省,丹东市,39.8835,124.1494
101070605,元宝,辽宁省,丹东市,40.1365,124.3978
101070606,振兴,辽宁省,丹东市,40.1028,124.3612
101070607,振安,辽宁省,丹东市,40.2015,124.4700
101070701,锦州,辽宁省,锦州市,41.1193,121.1357
101070702,凌海,辽宁省,锦州市,41.1717,121.3642
101070703,古塔,辽宁省,锦州市,41.1157,121.1301
101070704,义县,辽宁省,锦州市,41.5372,121.2428
101070705,黑山,辽宁省,锦州市,41.6918,122.1179
101070706,北镇,辽宁省,锦州市,41.5988,121.7960
101070707,凌河,辽宁省,锦州市,41.1147,121.1513
101070708,太和,辽宁省,锦州市,41.1054,121.1073
101070801,营口,辽宁省,营口市,40.6674,122.2352
101070802,大石桥,辽宁省,营口市,40.6340,122.5059
101070803,盖州,辽宁省,营口市,40.4052,122.3555
101070804,站前,辽宁省,营口市,40.6699,122.2532
101070805,西市,辽宁省,营口市,40.6631,122.2101
101070806,鲅鱼圈,辽宁省,营口市,40.2636,122.1272
101070807,老边,辽宁省,营口市,40.6713,122.3080
101070901,阜新,辽宁省,阜新市,42.0220,121.6701
101070902,彰武,辽宁省,阜新市,42.3848,122.5374
101070903,海州,辽宁省,阜新市,42.0112,121.6576
101070904,新邱,辽宁省,阜新市,42.0866,121.7905
101070905,太平,辽宁省,阜新市,42.0111,121.6776
101070906,清河门,辽宁省,阜新市,41.7805,121.4202
101070907,细河,辽宁省,阜新市,42.0192,121.6548
101070908,阜新县,辽宁省,阜新市,42.0652,121.7579
101071001,辽阳,辽宁省,辽阳市,41.2694,123.1815
101071002,辽阳县,辽宁省,辽阳市,41.2165,123.0797
101071003,灯塔,辽宁省,辽阳市,41.4278,123.3259
101071004,弓长岭,辽宁省,辽阳市,41.1578,123.4316
101071005,白塔,辽宁省,辽阳市,41.2704,123.1743
101071006,文圣,辽宁省,辽阳市,41.2824,123.2313
101071007,宏伟,辽宁省,辽阳市,41.2057,123.2005
101071008,太子河,辽宁省,辽阳市,41.2950,123.1814
101071101,铁岭,辽宁省,铁岭市,42.2233,123.7257
101071102,开原,辽宁省,铁岭市,42.5421,124.0455
101071103,昌图,辽宁省,铁岭市,42.7844,124.1102
101071104,西丰,辽宁省,铁岭市,42.7381,124.7233
101071105,调兵山,辽宁省,铁岭市,42.4507,123.5454
101071106,银州,辽宁省,铁岭市,42.2923,123.8449
101071107,清河,辽宁省,铁岭市,42.5430,124.1490
101071108,铁岭县,辽宁省,铁岭市,42.2234,123.7290
101071201,朝阳,辽宁省,朝阳市,41.5768,120.4512
101071202,双塔,辽宁省,朝阳市,41.5794,120.4488
101071203,凌源,辽宁省,朝阳市,41.2431,119.4048
101071204,喀左,辽宁省,朝阳市,41.1282,119.7412
101071205,北票,辽宁省,朝阳市,41.8033,120.7670
101071206,龙城,辽宁省,朝阳市,41.5767,120.4134
101071207,建平县,辽宁省,朝阳市,41.4026,119.6424
101071208,朝阳县,辽宁省,朝阳市,41.4978,120.3899
101071301,盘锦,辽宁省,盘锦市,40.7196,122.1707
101071302,大洼,辽宁省,盘锦市,40.9944,122.0717
101071303,盘山,辽宁省,盘锦市,41.2407,121.9853
101071304,双台子,辽宁省,盘锦市,41.1904,122.0557
101071305,兴隆台,辽宁省,盘锦市,41.1224,122.0716
101071401,葫芦岛,辽宁省,葫芦岛市,40.7110,120.8368
101071402,建昌,辽宁省,葫芦岛市,40.8129,119.8078
101071403,绥中,辽宁省,葫芦岛市,40.3284,120.3421
101071404,兴城,辽宁省,葫芦岛市,40.6194,120.7294
101071405,连山,辽宁省,葫芦岛市,40.7551,120.8594
101071406,龙港,辽宁省,葫芦岛市,40.7357,120.8941
101071407,南票,辽宁省,葫芦岛市,41.0988,120.7523
101080101,呼和浩特,内蒙古自治区,呼和浩特市,40.8421,111.7488
101080102,土左旗,内蒙古自治区,呼和浩特市,40.7290,111.1637
101080103,托克托,内蒙古自治区,呼和浩特市,40.2777,111.1939
101080104,和林,内蒙古自治区,呼和浩特市,40.3803,111.8241
101080105,清水河,内蒙古自治区,呼和浩特市,39.9125,111.6722
101080106,赛罕,内蒙古自治区,呼和浩特市,40.8078,111.6985
101080107,武川,内蒙古自治区,呼和浩特市,41.0945,111.4566
101080108,新城,内蒙古自治区,呼和浩特市,40.8262,111.6860
101080109,回民,内蒙古自治区,呼和浩特市,40.8151,111.6622
101080110,玉泉,内蒙古自治区,呼和浩特市,40.7531,111.6742
101080201,包头,内蒙古自治区,包头市,40.6213,109.9532
101080202,白云鄂博,内蒙古自治区,包头市,41.7692,109.9702
101080204,土右旗,内蒙古自治区,包头市,40.5783,110.5278
101080205,固阳,内蒙古自治区,包头市,41.0300,110.0634
101080206,达茂旗,内蒙古自治区,包头市,41.6990,110.4326
101080208,东河,内蒙古自治区,包头市,40.5871,110.0269
101080209,昆都仑,内蒙古自治区,包头市,40.6613,109.8229
101080210,青山,内蒙古自治区,包头市,40.6686,109.8801
101080211,石拐,内蒙古自治区,包头市,40.6767,110.0608
101080212,九原,内蒙古自治区,包头市,40.6006,109.9681
101080301,乌海,内蒙古自治区,乌海市,39.6737,106.8256
101080302,海勃湾,内蒙古自治区,乌海市,39.6735,106.8178
101080303,海南,内蒙古自治区,乌海市,39.4415,106.8848
101080304,乌达,内蒙古自治区,乌海市,39.5023,106.7227
101080401,集宁,内蒙古自治区,乌兰察布市,41.0007,113.1690
101080402,卓资,内蒙古自治区,乌兰察布市,40.8958,112.5777
101080403,化德,内蒙古自治区,乌兰察布市,41.8993,114.0101
101080404,商都,内蒙古自治区,乌兰察布市,41.5602,113.5606
101080405,乌兰察布,内蒙古自治区,乌兰察布市,41.0341,113.1145
101080406,兴和,内蒙古自治区,乌兰察布市,40.8724,113.8340
101080407,凉城,内蒙古自治区,乌兰察布市,40.5316,112.5009
101080408,察右前旗,内蒙古自治区,乌兰察布市,40.7836,113.2124
101080409,察右中旗,内蒙古自治区,乌兰察布市,41.2775,112.6354
101080410,察右后旗,内蒙古自治区,乌兰察布市,41.4359,113.1915
101080411,四子王旗,内蒙古自治区,乌兰察布市,41.5281,111.7012
101080412,丰镇,内蒙古自治区,乌兰察布市,40.4375,113.1635
101080501,通辽,内蒙古自治区,通辽市,43.6174,122.2631
101080503,科左中旗,内蒙古自治区,通辽市,44.1266,123.3122
101080504,科左后旗,内蒙古自治区,通辽市,42.9351,122.3568
101080506,开鲁,内蒙古自治区,通辽市,43.6024,121.3088
101080507,库伦,内蒙古自治区,通辽市,42.7347,121.7749
101080508,奈曼,内蒙古自治区,通辽市,42.8469,120.6625
101080509,扎鲁特,内蒙古自治区,通辽市,44.5553,120.9053
101080510,科尔沁,内蒙古自治区,通辽市,43.6231,122.2555
101080512,霍林郭勒,内蒙古自治区,通辽市,45.5324,119.6579
101080601,赤峰,内蒙古自治区,赤峰市,42.2569,118.8876
101080602,红山,内蒙古自治区,赤峰市,42.2697,118.9611
101080603,阿鲁旗,内蒙古自治区,赤峰市,43.8724,120.0655
101080605,巴林左旗,内蒙古自治区,赤峰市,43.9807,119.3917
101080606,巴林右旗,内蒙古自治区,赤峰市,43.5290,118.6783
101080607,林西,内蒙古自治区,赤峰市,43.6053,118.0577
101080608,克什克腾,内蒙古自治区,赤峰市,43.2562,117.5425
101080609,翁牛特,内蒙古自治区,赤峰市,42.9371,119.0226
101080611,喀喇沁,内蒙古自治区,赤峰市,41.9278,118.7086
101080613,宁城,内蒙古自治区,赤峰市,41.5987,119.3392
101080614,敖汉,内蒙古自治区,赤峰市,42.2870,119.9065
